method,seed,num_atoms,formula,elements,num_elements,min_distance,nearest_neighbor_p05,nearest_neighbor_median,nearest_neighbor_mean,pairs_lt_1A,pairs_lt_1p5A,pairs_lt_2A,mean_neighbors_lt_3A,relaxed_min_distance,cell_a,cell_b,cell_c,cell_alpha,cell_beta,cell_gamma,cell_length_min,cell_length_max,cell_length_aspect_ratio,cell_volume,cell_volume_per_atom,cell_determinant,cell_condition_number,relaxation_volume_change_fraction,initial_atomic_force_mean,initial_max_force,e_hull,stable,nus,novel,unique,rmsd,atomic_force_mean,relaxation_steps,severe
C0,83052,3,Eu2Ga,Eu;Ga,2,3.237741930538824,3.237741930538824,3.237741930538824,3.2393087287912876,0,0,0,0.0,3.2473093552969257,3.6312759372512304,5.371406893554727,5.379159450531006,90.03974054522693,90.04249311319383,90.029734319252,3.6312759372512304,5.379159450531006,1.4813414192375784,104.92076281924105,34.97358760641368,104.92076281924105,1.4814597031831975,0.007723387989514883,0.005199864579734287,0.007367989753338423,0.10790746767252557,False,False,True,True,0.0005224393997379569,0.005199864579734287,3,False
C0,83053,8,Eu4Ga2N2,Eu;Ga;N,3,2.4904739777210536,2.4904739777210536,2.5176894382187767,2.5993447341421128,0,0,0,1.75,2.479000830382474,3.5929882217979703,5.00532556772696,9.817292213439941,90.12385432846845,100.57133892164013,89.99908043033756,3.5929882217979703,9.817292213439941,2.732347452151475,173.55788525004965,21.694735656256206,173.55788525004965,2.79390935712128,0.012547378401837967,0.09813379657816068,0.18957740561252492,0.09897672349853615,True,True,True,True,0.018030078308731188,0.09813379657816068,33,False
C0,83054,3,EuNiP,Eu;Ni;P,3,2.2558974018235363,2.2558974018235363,2.2558974018235363,2.523348293827199,0,0,0,0.6666666666666666,2.268072729783389,3.9097593281297223,3.9102430526083496,4.130329132080078,90.0055349577866,89.99130084370951,120.00083644150273,3.9097593281297223,4.130329132080078,1.0564151870841287,54.68464587979087,18.228215293263624,54.68464587979087,1.7320800883035,0.019017066827205206,0.00738676314847098,0.010065595399269732,0.03108289402181086,True,False,False,True,0.0004962816919745987,0.00738676314847098,6,False
C0,83055,4,Co3Mn,Co;Mn,2,2.4577469503288047,2.4577469503288047,2.458002362835612,2.458183915654045,0,0,0,2.0,2.4739170917586724,2.4812147758130556,2.4818536779994465,8.005169868469238,90.05507432136753,89.99389631551608,120.06648764971102,2.4812147758130556,8.005169868469238,3.2263107355734926,42.66287497890423,10.665718744726057,42.66287497890423,4.566697328249195,0.013195161335800652,0.0377425046141241,0.06923856234250751,0.07459671173828131,True,True,True,True,0.004062189948646771,0.0377425046141241,7,False
C0,83056,3,HEuI,Eu;H;I,3,2.411702956358167,2.411702956358167,2.411702956358167,2.7412575646525603,0,0,0,0.6666666666666666,2.398349834745605,4.1810985406042365,4.180546321878035,4.801547527313232,90.00774110866962,90.0111698641114,120.02450865614102,4.180546321878035,4.801547527313232,1.148545466937016,72.66545113235854,24.221817044119515,72.66545113235854,1.7329068279156852,0.0004933441205098164,0.005892919144069302,0.007323178208414704,0.02791235193196595,True,False,False,True,0.0011765106894205248,0.005892919144069302,7,False
C0,83057,20,GdLiMn6O12,Gd;Li;Mn;O,4,1.8444320856843297,1.8444320856843297,1.9060613823613135,1.9219329539773526,0,0,15,6.5,1.8256327551976093,3.591628247266937,8.357669846114291,8.124740600585938,110.39159926502975,90.36859367199388,90.78416290883223,3.591628247266937,8.357669846114291,2.326986333419694,228.5642722468491,11.428213612342455,228.5642722468491,2.6663690351074183,-0.0014629080289818106,0.43273298343881983,1.0468442318297921,0.14167216078706346,False,False,True,True,0.035088878335332425,0.43273298343881983,76,True
C0,83058,8,Eu4FN3,Eu;F;N,3,2.562681614143848,2.562681614143848,2.56402978886444,2.5639033547852534,0,0,0,3.0,2.5634460831007724,5.137330808744742,5.136909461524711,5.132529258728027,89.9655168814526,89.96034642551706,89.9728525034422,5.132529258728027,5.137330808744742,1.0009355134232405,135.4473916128551,16.93092395160689,135.4473916128551,1.0014597423364575,-0.0009580931125554344,0.008575649597618445,0.012195465929438695,0.0030592347216806814,True,True,True,True,0.0005216148596398552,0.008575649597618445,6,False
C0,83059,4,Fe2Pt2,Fe;Pt,2,2.706422219056322,2.706422219056322,2.7065029591763645,2.7065029591763645,0,0,0,3.0,2.702114588014348,3.8612297653997896,3.7984976769543457,3.8585827350616455,90.0004259761942,90.01350578827646,90.0048655992418,3.7984976769543457,3.8612297653997896,1.0165149734922947,56.59333843329149,14.148334608322873,56.59333843329149,1.0165351939621636,0.002359322786467196,0.004600899520411493,0.005135194636992837,0.021378394034424097,True,False,False,True,4.024530930905252e-05,0.004600899520411493,3,False
C0,83060,6,Co5W,Co;W,2,2.3002012349152565,2.3002012349152565,2.3018879930702916,2.4357644404410927,0,0,0,5.0,2.2988141593428635,4.619004276351357,4.617982803866977,4.619359493255615,60.0835363814146,60.05805095020318,60.0452319547442,4.617982803866977,4.619359493255615,1.0002981148798313,69.7717860697865,11.628631011631084,69.7717860697865,1.9978916928177117,0.002673901006135521,0.09281904359391008,0.14063252080465136,0.1617112538932277,False,False,True,True,0.004834760898659915,0.09281904359391008,13,False
C0,83061,16,F2Fe7O7,F;Fe;O,3,1.8682351799144348,1.8682351799144348,2.044271459005242,2.039311094908171,0,0,3,5.125,1.8600426698868087,3.1281271406763276,8.055904133607301,8.417681694030762,113.74629481257683,89.92193344052576,90.01550703502272,3.1281271406763276,8.417681694030762,2.6909653334009906,194.16548300116463,12.13534268757279,194.16548300116463,3.121539633024127,-0.021518044132376235,0.2794644910731972,0.8606514017126106,0.12008702713989283,False,False,True,True,0.031993472074827084,0.2794644910731972,83,False
C0,83062,9,Fe4Mn5,Fe;Mn,2,2.500805169495405,2.500805169495405,2.5084920583797854,2.507709675154268,0,0,0,8.0,2.4730859269955925,3.6052916265255024,5.648390249578911,5.645835876464844,84.17501256372388,71.3120778601589,71.30261950742852,3.6052916265255024,5.648390249578911,1.5666944132956,103.16287567131486,11.462541741257207,103.16287567131486,1.9960926706848612,-0.0176428538265524,0.14573264326321078,0.2619765860711682,0.08937481516418266,True,True,True,True,0.03214502806281388,0.14573264326321078,29,False
C0,83063,9,Al3Eu3Sn3,Al;Eu;Sn,3,2.9181645721951868,2.9181645721951868,2.9249865964288846,2.998207294722058,0,0,0,2.0,2.8728145155554983,4.742473506838574,7.551482710901579,7.5503692626953125,120.06526126782802,90.0429917163011,90.08237458324646,4.742473506838574,7.551482710901579,1.5923088869157533,234.01781442719223,26.00197938079914,234.01781442719223,1.950691845662584,-0.0027943365463566085,0.08626781324322788,0.20782501070270176,0.07658054270724524,True,True,True,True,0.14476139847191807,0.08626781324322788,33,False
C0,83064,10,Eu6Ni4,Eu;Ni,2,2.6727164389405766,2.6727164389405766,2.812057489285791,2.8270455329864936,0,0,0,1.8,2.5968939099668744,4.306497102956511,4.305524106663314,18.73873519897461,90.01890163968355,89.99699039096437,120.0822140760698,4.305524106663314,18.73873519897461,4.35225415878503,300.64963309244274,30.064963309244273,300.64963309244274,6.161980781440146,-0.03823609011909215,0.0729102262222043,0.1571091961643538,0.13063086030273396,False,False,True,True,0.01374820096906223,0.0729102262222043,40,False
C0,83065,8,Co5Fe2Rh,Co;Fe;Rh,3,2.48976710978583,2.48976710978583,2.5104917758518486,2.526295159195778,0,0,0,2.0,2.415304640096881,2.5119144921714835,2.512728565849749,14.689151763916016,89.98280408727209,90.00116363665472,89.97041412088548,2.5119144921714835,14.689151763916016,5.847791320005337,92.71437369126477,11.589296711408096,92.71437369126477,5.8486268846839105,0.01915261562895098,0.06401348912399016,0.165581679243618,0.09085032766845735,True,True,True,True,0.10134285428491492,0.06401348912399016,65,False
C0,83066,12,Ca2Eu6Sb4,Ca;Eu;Sb,3,3.205875581646195,3.205875581646195,3.2446902158347877,3.2775669129608533,0,0,0,0.0,3.1955561421604126,4.801176239200557,8.179445321110784,10.147364616394043,90.00660729750653,90.01515869546168,90.02678367570148,4.801176239200557,10.147364616394043,2.1135163782456106,398.496674851831,33.208056237652585,398.496674851831,2.1135168733122995,0.016922241676890593,0.045084338064748646,0.09316035761356706,0.04706830160253883,True,True,True,True,0.017532837589376536,0.045084338064748646,24,False
C0,83067,10,Eu6Li2O2,Eu;Li;O,3,2.056448237846602,2.056448237846602,2.511516967312035,2.489212862413611,0,0,0,2.4,1.9688005407355398,7.145388769891092,7.217288303717908,7.322869777679443,59.27676666987615,59.17892533340688,81.36732013804537,7.145388769891092,7.322869777679443,1.024838537622503,275.5831283667218,27.55831283667218,275.5831283667218,2.273316998450479,0.01343202615880665,0.045958830115707484,0.13156276042523052,0.11777298391927182,False,False,True,True,0.03377103753903543,0.045958830115707484,42,False
C0,83068,19,Co17V2,Co;V,2,2.3045214205150066,2.3045214205150066,2.3409072589820457,2.3836333174130604,0,0,0,11.68421052631579,2.299413841440162,6.125300521060319,6.12601200043723,6.125323295593262,82.03051775683865,82.02835200187978,82.06391098773551,6.125300521060319,6.12601200043723,1.0001161541992045,223.76417346492548,11.777061761311867,223.76417346492548,1.2177479902764445,-0.003069532844415537,0.1273442326940336,0.3054418501346548,0.23149488143434738,False,False,True,True,0.04848918378816408,0.1273442326940336,66,False
C0,83069,15,Eu3Ge7Mn5,Eu;Ge;Mn,3,2.470214339325472,2.470214339325472,2.516612332281224,2.6290494780378504,0,0,0,2.4,2.468421513081734,3.9763220061037408,3.993200785852096,18.225627899169922,90.02008326118819,90.0225831106824,90.05649499881639,3.9763220061037408,18.225627899169922,4.583539228259982,289.39093457410644,19.292728971607097,289.39093457410644,4.583800374849333,0.018155368349736824,0.24126439045786235,0.5077343630331598,0.18338047885025688,False,False,True,True,0.11193992536710679,0.24126439045786235,98,False
C0,83070,8,Eu2LiNiO4,Eu;Li;Ni;O,4,2.102010451228699,2.102010451228699,2.3066201980412004,2.242235536162008,0,0,0,4.0,2.110180297657242,4.805517500741076,4.8071886450953505,5.731891632080078,114.85547624545465,114.77619143528464,89.94152339565191,4.805517500741076,5.731891632080078,1.1927730220930717,106.5947544770398,13.324344309629975,106.5947544770398,2.0302639581285664,0.005333871958980283,0.015111184617904644,0.03025509633713302,0.13425361185628049,False,False,True,True,0.0014435072821106616,0.015111184617904644,11,False
C0,83071,4,DyEu2K,Dy;Eu;K,3,3.6923902223542995,3.6923902223542995,3.698063607608356,3.8783689357121447,0,0,0,0.0,3.624314572326293,3.8773902235125886,3.8784332479171963,11.927116394042969,89.96471092009551,89.96936910383715,90.08309175119717,3.8773902235125886,11.927116394042969,3.0760681041894222,179.36210336395482,44.840525840988704,179.36210336395482,3.077926373713117,0.005401444678298128,0.030123847569180615,0.06009183243171572,0.17366225562622084,False,False,True,True,0.07347149443239273,0.030123847569180615,26,False
C0,83072,5,Eu2In2Sr,Eu;In;Sr,3,2.9750486266306444,2.9750486266306444,3.350158589331447,3.2730754453688844,0,0,0,0.4,3.2570501714667657,5.840198805503375,5.8452891644257825,6.861614227294922,90.12856716522276,115.04949511713949,120.00990651537663,5.840198805503375,6.861614227294922,1.1748939472452615,176.78890012150595,35.35778002430119,176.78890012150595,2.2508971322161546,-0.034482722414654,0.12703504624456619,0.1845620312940018,0.06649727542996597,True,True,True,True,0.12197068054742807,0.12703504624456619,23,False
C0,83073,12,AlFe8Nb3,Al;Fe;Nb,3,2.400228855859506,2.400228855859506,2.4016859295246347,2.5323466791436,0,0,0,8.333333333333334,2.3902902132559865,4.827787539377768,4.827221934232016,8.336499214172363,73.13449482982094,73.13170300595209,59.94514811501392,4.827221934232016,8.336499214172363,1.7269765773672998,158.4456137050635,13.203801142088624,158.4456137050635,2.5580844254025163,-0.003010319221106935,0.055072042235966075,0.09113135473752433,0.012800479355467687,True,False,False,True,0.007939854086190103,0.055072042235966075,30,False
C0,83074,13,Fe9Nd2Ti2,Fe;Nd;Ti,3,2.069661745280049,2.069661745280049,2.377740275054484,2.4202923464150117,0,0,0,6.769230769230769,2.183006831723633,4.913015825200455,5.406888002435276,8.198310852050781,88.12239030600487,89.91641464507893,116.93410954357165,4.913015825200455,8.198310852050781,1.6686921320299803,194.02111830736817,14.92470140825909,194.02111830736817,2.1637244600673817,0.015379595530744776,0.21741773245978083,0.4418543121294892,0.22783791312049217,False,False,True,True,0.13828384355957027,0.21741773245978083,78,False
C0,83075,12,Eu4Ni4Pt4,Eu;Ni;Pt,3,2.4878436116985583,2.4878436116985583,2.694969660758651,2.7346230101689994,0,0,0,1.6666666666666667,2.465029127601774,4.272892952660324,4.274535537223881,16.537382125854492,89.97654763446576,89.96170563573881,119.98589279669521,4.272892952660324,16.537382125854492,3.8703010604462342,261.61931253249526,21.801609377707937,261.61931253249526,5.4712177251072305,-0.01218080906219588,0.10943013271634862,0.4087400068340918,0.25271618631022363,False,False,True,True,0.023624846006759622,0.10943013271634862,41,False
C0,83076,12,Eu8Mg4,Eu;Mg,2,3.473887340731509,3.473887340731509,3.475988220467045,3.5050205804675376,0,0,0,0.0,3.4578099871695853,5.722649218721248,7.331047058654167,10.595199584960938,89.999298994981,89.96488167451915,89.99609563645436,5.722649218721248,10.595199584960938,1.8514501203917026,444.50043723524357,37.041703102936964,444.50043723524357,1.8514507657894472,-0.02427841895815049,0.0678179902295012,0.1069910893191419,0.05125084696614568,True,False,True,False,0.159657820111217,0.0678179902295012,70,False
C0,83077,14,HFe3GaMn2O7,Fe;Ga;H;Mn;O,5,0.9983857157675148,0.9983857157675148,1.9330431993156807,1.8012391010083293,1,1,9,4.428571428571429,1.008176725145934,3.246739087758459,5.576465856840332,9.776738166809082,105.52779998280778,90.04247945326692,90.08138420842647,3.246739087758459,9.776738166809082,3.0112484873427015,170.5499955618496,12.182142540132116,170.5499955618496,3.0604641344559527,0.02315894145237002,0.31668366303669165,0.6105109752202732,0.0920016702055424,True,True,True,True,0.05526231303051227,0.31668366303669165,95,False
C0,83078,6,Au2Eu2Pt2,Au;Eu;Pt,3,2.593683677723624,2.593683677723624,2.668235733255351,2.8107565497186884,0,0,0,1.3333333333333333,2.5937927218653267,4.113205754028517,4.224750469001883,9.128482818603516,103.44851534251532,102.87007339271449,90.04034151266265,4.113205754028517,9.128482818603516,2.219311010557394,150.17175863702911,25.02862643950485,150.17175863702911,2.379758236644443,-0.013287957536238428,0.1383491975905007,0.25241778766561873,0.12660348631673113,False,False,True,True,0.044928889044138574,0.1383491975905007,24,False
C0,83079,4,EuSrTl2,Eu;Sr;Tl,3,3.4630112281917484,3.4630112281917484,3.463581571723685,3.492098218739331,0,0,0,0.0,3.463776726816787,4.072829957532381,4.072207931895978,8.106005668640137,89.9974002023494,89.98057061559072,90.0170369978492,4.072207931895978,8.106005668640137,1.99056772252444,134.44141737944517,33.61035434486129,134.44141737944517,1.990748567775104,-7.394179210524923e-05,0.011110830488679118,0.02022542478914349,0.017035303804931345,True,False,False,True,0.002878584149720858,0.011110830488679118,5,False
C0,83080,12,As4Eu4Li4,As;Eu;Li,3,2.672704725528181,2.672704725528181,2.6756114047582367,2.817934939237014,0,0,0,2.0,2.658370196755665,4.447218086452426,7.469146812055689,8.10081958770752,89.99143061744056,90.01463960076018,89.97700525650653,4.447218086452426,8.10081958770752,1.8215476350001973,269.08428153817823,22.42369012818152,269.08428153817823,1.8215480885875703,-0.018613215412563333,0.04856614821781338,0.061769928371506154,0.0058982162565097696,True,False,False,True,0.006156278727605478,0.04856614821781338,27,False
C0,83081,19,CdCo17Zr,Cd;Co;Zr,3,2.3347808711143574,2.3347808711143574,2.3526786040684278,2.4132833608939444,0,0,0,10.947368421052632,2.3491896433927986,6.215409034378098,6.212755559700788,6.207033634185791,82.40601374325313,82.44586798579623,82.45741044868048,6.207033634185791,6.215409034378098,1.0013493402301188,233.93206832910704,12.312214122584582,233.93206832910704,1.2069517831502783,-0.003156126749612973,0.11312695019282061,0.2449498299419426,0.09943005719092834,True,True,True,True,0.02530041688392504,0.11312695019282061,73,False
C0,83082,8,AlFe6Re,Al;Fe;Re,3,2.30438803733652,2.30438803733652,2.3052440569879673,2.3735857358024006,0,0,0,6.75,2.3034785553575627,4.6219921251193306,4.62119173526572,4.616486549377441,89.96822846227039,89.97359699367976,89.92170804543046,4.616486549377441,4.6219921251193306,1.0011925900103904,98.60393472186534,12.325491840233168,98.60393472186534,1.001937673552877,0.00988828441636015,0.0893257425819998,0.13186355995571103,0.05138922885986297,True,True,True,True,0.004386936500642497,0.0893257425819998,14,False
C0,83083,11,Eu2O7Si2,Eu;O;Si,3,1.6490421461263192,1.6490421461263192,1.6517963047011655,1.7766857752352807,0,0,8,6.363636363636363,1.6436806108873743,5.860394203760734,4.85035949921629,5.858344554901123,96.98621393503142,105.18835517536135,97.00180602969876,4.85035949921629,5.860394203760734,1.2082391428321226,157.44507786296802,14.313188896633456,157.44507786296802,1.4923420343732572,-0.0036126335805819845,0.10872686939574945,0.21972358058161895,0.00493099449573009,True,False,False,True,0.0030394327142871445,0.10872686939574945,23,False
C0,83084,13,C3Al2Fe8,Al;C;Fe,3,1.8585513056799148,1.8585513056799148,1.8884070967305056,1.9512727475148337,0,0,17,10.153846153846153,1.8735141329021325,4.655218496907498,5.405333091244726,5.905786514282227,77.1176503449801,74.05403596635524,73.30947770778978,4.655218496907498,5.905786514282227,1.2686378777291532,135.18485357877478,10.398834890674983,135.18485357877478,1.6323363765465888,-0.002286943913425179,0.2046003675408149,0.4000439526469611,0.14952402861928782,False,False,True,True,0.026117537633836084,0.2046003675408149,41,False
